epoch tr_loss val_loss
# gamma = 0.01, lambda = 0.1
8.000000000000000000e+01 3.070312714974345880e+00 3.038177972283883310e+00
8.100000000000000000e+01 3.071286215016820975e+00 3.047655766823524015e+00
8.200000000000000000e+01 3.066482826909399328e+00 3.034350596795083899e+00
8.300000000000000000e+01 3.038513839554672913e+00 2.989347979219526330e+00
8.400000000000000000e+01 3.031006977270462421e+00 2.987508441581196994e+00
8.500000000000000000e+01 2.963295573751292711e+00 2.888946810032221091e+00
8.600000000000000000e+01 2.958561682779421442e+00 2.887051308703725283e+00
8.700000000000000000e+01 2.916340661538966650e+00 2.836301187827400039e+00
8.800000000000000000e+01 2.914562398145679634e+00 2.834512810016756923e+00
8.900000000000000000e+01 2.844853343026156445e+00 2.747904397426825795e+00
9.000000000000000000e+01 2.832226467434493244e+00 2.741043232212043712e+00
9.100000000000000000e+01 2.830306936721101785e+00 2.739127170433778957e+00
9.200000000000000000e+01 2.828610548107693745e+00 2.737432764360468784e+00
9.300000000000000000e+01 2.818518835395482203e+00 2.713188589985382482e+00
9.400000000000000000e+01 2.816595749978231478e+00 2.711279222196354866e+00
9.500000000000000000e+01 2.792852094538702534e+00 2.695876557554615527e+00
9.600000000000000000e+01 2.785300296336410408e+00 2.693994271984300415e+00
9.700000000000000000e+01 2.783724734972422343e+00 2.692419013497317160e+00
9.800000000000000000e+01 2.782454553293538968e+00 2.691156129334412395e+00
9.900000000000000000e+01 2.780748774271737389e+00 2.689468153502956760e+00
1.000000000000000000e+02 2.779237955129596926e+00 2.687957724313949193e+00
1.010000000000000000e+02 2.777342100506068334e+00 2.686065861791815390e+00
1.020000000000000000e+02 2.772610942458079819e+00 2.672837568701294853e+00
1.030000000000000000e+02 2.752962933525799460e+00 2.653243152331961952e+00
1.040000000000000000e+02 2.752174018406230882e+00 2.652448457742858867e+00
1.050000000000000000e+02 2.741968104101430548e+00 2.650755346833622461e+00
1.060000000000000000e+02 2.742496937595586992e+00 2.645716620887118786e+00
1.070000000000000000e+02 2.729863329612522538e+00 2.627350173189546112e+00
1.080000000000000000e+02 2.722863439592391632e+00 2.626024242170540202e+00
1.090000000000000000e+02 2.684251003265104796e+00 2.590465829256983543e+00
1.100000000000000000e+02 2.684185009036071268e+00 2.590344176898994988e+00
1.110000000000000000e+02 2.660516009535566440e+00 2.578124444638652868e+00
1.120000000000000000e+02 2.622123861769884989e+00 2.545438508621713058e+00
1.130000000000000000e+02 2.584914214904017626e+00 2.511181742801384953e+00
1.140000000000000000e+02 2.583095642615827359e+00 2.509360992786857203e+00
1.150000000000000000e+02 2.581284069606966103e+00 2.507562144506317647e+00
1.160000000000000000e+02 2.534025466900135193e+00 2.480247491240433977e+00
1.170000000000000000e+02 2.533004369388518473e+00 2.479227674720408281e+00
1.180000000000000000e+02 2.535598496560810489e+00 2.478913933898563293e+00
1.190000000000000000e+02 2.528148577702594935e+00 2.477134317349840575e+00
1.200000000000000000e+02 2.506597511617027152e+00 2.455652397754013450e+00
1.210000000000000000e+02 2.506556929195572714e+00 2.455626205269110240e+00
1.220000000000000000e+02 2.474731543119093047e+00 2.423815141013236918e+00
1.230000000000000000e+02 2.475840720826870456e+00 2.424925719588937323e+00
1.240000000000000000e+02 2.478210277797479044e+00 2.427241734668028172e+00
1.250000000000000000e+02 2.426663680254982580e+00 2.387204887088568483e+00
1.260000000000000000e+02 2.408488015535120930e+00 2.357637450032385118e+00
1.270000000000000000e+02 2.367835795956583222e+00 2.325596502407197619e+00
1.280000000000000000e+02 2.366132707955479475e+00 2.323900162767515987e+00
1.290000000000000000e+02 2.355150464126567922e+00 2.315779219307593895e+00
1.300000000000000000e+02 2.353481860190705710e+00 2.314115867054321818e+00
1.310000000000000000e+02 2.356672462574884719e+00 2.311658992867368756e+00
1.320000000000000000e+02 2.321930837309344131e+00 2.271459910069922650e+00
1.330000000000000000e+02 2.314584126762022187e+00 2.269793318077407918e+00
1.340000000000000000e+02 2.289634820261839288e+00 2.259023140675016084e+00
1.350000000000000000e+02 2.285178012017660798e+00 2.257404916412582896e+00
1.360000000000000000e+02 2.264934609196074256e+00 2.248383295628122891e+00
1.370000000000000000e+02 2.260448132105348229e+00 2.246744205029586716e+00
1.380000000000000000e+02 2.245045285040896399e+00 2.242758820859447333e+00
1.390000000000000000e+02 2.243539829684011444e+00 2.241259593406055739e+00
1.400000000000000000e+02 2.238869581391801145e+00 2.236608311485970280e+00
1.410000000000000000e+02 2.233036005846652738e+00 2.233645506554865712e+00
1.420000000000000000e+02 2.220946869977765470e+00 2.227289198307231377e+00
1.430000000000000000e+02 2.219312881108401303e+00 2.225656774203323973e+00
1.440000000000000000e+02 2.215049328821799168e+00 2.224220473696891354e+00
1.450000000000000000e+02 2.200189514570152660e+00 2.180923114310948652e+00
1.460000000000000000e+02 2.190180819387621547e+00 2.156751061543043857e+00
1.470000000000000000e+02 2.186034885063269151e+00 2.144100531686925493e+00
1.480000000000000000e+02 2.168280065993412720e+00 2.143444891460684953e+00
1.490000000000000000e+02 2.165544317821989750e+00 2.132215015153691162e+00
1.500000000000000000e+02 2.157401109831857955e+00 2.124132354058108962e+00
1.510000000000000000e+02 2.138979126606636250e+00 2.111501132328862607e+00
1.520000000000000000e+02 2.129083609384760045e+00 2.104421901062436984e+00
1.530000000000000000e+02 2.128410249576363711e+00 2.103739331462064932e+00
1.540000000000000000e+02 2.126943569130345768e+00 2.102272762272054951e+00
1.550000000000000000e+02 2.104289731420187604e+00 2.076820087749907451e+00
1.560000000000000000e+02 2.097131849769195977e+00 2.064002205118435462e+00
1.570000000000000000e+02 2.092895039112824040e+00 2.062606797358606414e+00
1.580000000000000000e+02 2.091428949132924764e+00 2.061143178102323503e+00
1.590000000000000000e+02 2.087061518048483055e+00 2.059618930706982098e+00
1.600000000000000000e+02 2.089515299558210248e+00 2.059108911921860852e+00
1.610000000000000000e+02 2.088207215275605044e+00 2.057802517489469629e+00
1.620000000000000000e+02 2.083898906745501378e+00 2.056338660703011190e+00
1.630000000000000000e+02 2.084822116375163681e+00 2.057286996534374524e+00
1.640000000000000000e+02 2.077642847020191752e+00 2.055783315909778253e+00
1.650000000000000000e+02 2.075311798006977071e+00 2.053436157028531106e+00
1.660000000000000000e+02 2.063608791367949724e+00 2.047544159259560903e+00
1.670000000000000000e+02 2.062108936047383878e+00 2.046048923420344945e+00
1.680000000000000000e+02 2.060823286279824362e+00 2.044755991653683491e+00
1.690000000000000000e+02 2.059375950650287557e+00 2.043318311272588339e+00
1.700000000000000000e+02 2.053737113119950664e+00 2.040540100594463446e+00
1.710000000000000000e+02 2.045696336364112078e+00 2.018359689872849749e+00
1.720000000000000000e+02 2.044181123990624016e+00 2.016848162064333927e+00
1.730000000000000000e+02 2.040746186912879345e+00 2.016249262030823886e+00
1.740000000000000000e+02 2.039235902199299399e+00 2.014739961276852842e+00
1.750000000000000000e+02 2.034955726503901108e+00 2.013300936959208531e+00
1.760000000000000000e+02 2.033351031657629981e+00 2.011704403846680922e+00
1.770000000000000000e+02 2.032048038752456875e+00 2.010397674987629557e+00
1.780000000000000000e+02 2.030564656787920974e+00 2.008924540250427437e+00
1.790000000000000000e+02 1.970349977590914570e+00 1.963267574479931277e+00
1.800000000000000000e+02 1.960386644883087559e+00 1.956060768544367834e+00
1.810000000000000000e+02 1.958906157748404153e+00 1.954588213539332209e+00
1.820000000000000000e+02 1.954701454196506649e+00 1.953220391830457592e+00
1.830000000000000000e+02 1.955062082489015252e+00 1.950764861462023214e+00
1.840000000000000000e+02 1.884800329783022255e+00 1.895123143632575724e+00
1.850000000000000000e+02 1.883668750039529716e+00 1.894000728539508849e+00
1.860000000000000000e+02 1.882232953117398022e+00 1.892571275710952072e+00
1.870000000000000000e+02 1.881812357025051785e+00 1.892167036803631408e+00
1.880000000000000000e+02 1.873270685770665578e+00 1.886502760281764779e+00
1.890000000000000000e+02 1.852065920997661763e+00 1.859799824538047153e+00
1.900000000000000000e+02 1.801878930736334539e+00 1.809676118159866620e+00
1.910000000000000000e+02 1.763527745355427889e+00 1.776878928170402938e+00
1.920000000000000000e+02 1.762282137104151714e+00 1.775646299966775254e+00
1.930000000000000000e+02 1.761043635354525794e+00 1.774413544687245103e+00
1.940000000000000000e+02 1.761436946128455805e+00 1.774815219065829730e+00
1.950000000000000000e+02 1.744377045542920390e+00 1.740881825278821626e+00
1.960000000000000000e+02 1.735484061483311580e+00 1.734840004721319051e+00
1.970000000000000000e+02 1.735141786396427355e+00 1.734392159553938217e+00
1.980000000000000000e+02 1.719506363102088375e+00 1.721740290639205417e+00
1.990000000000000000e+02 1.717890222511864406e+00 1.720132934835055138e+00
2.000000000000000000e+02 1.716682735742287802e+00 1.718935116910447425e+00
2.010000000000000000e+02 1.706527792994627868e+00 1.714378242893411119e+00
2.020000000000000000e+02 1.683879145152094914e+00 1.688977755099293043e+00
2.030000000000000000e+02 1.682970072934730998e+00 1.688072366405935165e+00
2.040000000000000000e+02 1.681918197185150010e+00 1.687025754807671918e+00
2.050000000000000000e+02 1.677749378894374921e+00 1.685705629570670494e+00
2.060000000000000000e+02 1.676010753761417282e+00 1.684046250381817655e+00
2.070000000000000000e+02 1.672272532217810914e+00 1.683149168382821692e+00
2.080000000000000000e+02 1.666038766347173627e+00 1.676921769164857912e+00
2.090000000000000000e+02 1.669706672478972642e+00 1.677676999269080538e+00
2.100000000000000000e+02 1.665590974847402039e+00 1.676402259000129735e+00
2.110000000000000000e+02 1.670041461764621316e+00 1.675117482106408984e+00
2.120000000000000000e+02 1.669604265581967839e+00 1.674730476661882683e+00
2.130000000000000000e+02 1.597459189289589521e+00 1.614397692687230101e+00
2.140000000000000000e+02 1.592339028665904266e+00 1.609302529375592705e+00
2.150000000000000000e+02 1.579576254442324412e+00 1.590873856256477703e+00
2.160000000000000000e+02 1.579016201997809121e+00 1.590324177792034055e+00
2.170000000000000000e+02 1.577918087819009774e+00 1.589232079934258302e+00
2.180000000000000000e+02 1.545215305826185714e+00 1.542399120879730523e+00
2.190000000000000000e+02 1.544805787353663362e+00 1.541982860715160442e+00
2.200000000000000000e+02 1.544237599976756803e+00 1.541410824455480055e+00
2.210000000000000000e+02 1.543071990753384304e+00 1.540252586001049639e+00
2.220000000000000000e+02 1.541956713691739367e+00 1.539141145505973141e+00
2.230000000000000000e+02 1.542458933259059917e+00 1.539595839658797649e+00
2.240000000000000000e+02 1.541404046069411171e+00 1.538549826953143906e+00
2.250000000000000000e+02 1.536919243351174691e+00 1.534117123698740981e+00
2.260000000000000000e+02 1.534066950795747175e+00 1.534104026991006897e+00
2.270000000000000000e+02 1.531545289612171290e+00 1.531565485597547127e+00
2.280000000000000000e+02 1.520916018524968383e+00 1.509511094209387227e+00
2.290000000000000000e+02 1.517127021437813195e+00 1.508568048652535909e+00
2.300000000000000000e+02 1.516375949033325510e+00 1.507823134496638406e+00
2.310000000000000000e+02 1.513155129567909096e+00 1.504614640595081099e+00
2.320000000000000000e+02 1.504153361010879930e+00 1.495679066165352733e+00
2.330000000000000000e+02 1.492779046493095230e+00 1.487225751858873624e+00
2.340000000000000000e+02 1.471371686175069193e+00 1.474467897874216060e+00
2.350000000000000000e+02 1.468137467219374104e+00 1.471206754546554141e+00
2.360000000000000000e+02 1.467313170577602799e+00 1.470334392251675393e+00
2.370000000000000000e+02 1.466736597019192345e+00 1.469754757138876267e+00
2.380000000000000000e+02 1.465854106316102579e+00 1.468869656583065675e+00
2.390000000000000000e+02 1.460210881110364234e+00 1.463149007636592946e+00
2.400000000000000000e+02 1.459133079109036002e+00 1.462075759582512013e+00
2.410000000000000000e+02 1.457996161550465519e+00 1.460950432223530937e+00
2.420000000000000000e+02 1.456736534472784061e+00 1.459702939896890594e+00
2.430000000000000000e+02 1.455641319859951377e+00 1.458613493438160269e+00
2.440000000000000000e+02 1.454591090684172805e+00 1.457564911374116257e+00
2.450000000000000000e+02 1.456482673546380502e+00 1.459371521888118473e+00
2.460000000000000000e+02 1.459031653854124810e+00 1.456168405469741911e+00
2.470000000000000000e+02 1.439781677051827913e+00 1.445546072975022689e+00
2.480000000000000000e+02 1.438851238597427251e+00 1.444618787048945974e+00
2.490000000000000000e+02 1.437771596861324497e+00 1.443543803704464779e+00
2.500000000000000000e+02 1.436766953119774870e+00 1.442542897131800173e+00
2.510000000000000000e+02 1.435914324045522994e+00 1.441695572013222071e+00
2.520000000000000000e+02 1.435286221093090786e+00 1.441071527260107787e+00
2.530000000000000000e+02 1.435018238329528462e+00 1.440802396660404661e+00
2.540000000000000000e+02 1.433542472532313594e+00 1.439349458020010131e+00
2.550000000000000000e+02 1.432808316623622957e+00 1.438622228598106734e+00
2.560000000000000000e+02 1.432462892724371661e+00 1.438282010919518017e+00
2.570000000000000000e+02 1.431577667159211975e+00 1.437400084889119523e+00
2.580000000000000000e+02 1.430709454733126718e+00 1.436539002444931601e+00
2.590000000000000000e+02 1.429794874526369775e+00 1.435671980653619340e+00
2.600000000000000000e+02 1.429309491894638962e+00 1.435186594502671387e+00
2.610000000000000000e+02 1.428263349936101489e+00 1.434146131047798089e+00
2.620000000000000000e+02 1.426863259672481510e+00 1.432743415577014456e+00
2.630000000000000000e+02 1.427568868830725313e+00 1.433431171040830732e+00
2.640000000000000000e+02 1.413112326007851527e+00 1.424652670893940876e+00
2.650000000000000000e+02 1.412051913014322091e+00 1.423597577455024688e+00
2.660000000000000000e+02 1.411832923386590277e+00 1.423376188858629376e+00
2.670000000000000000e+02 1.411112890493787742e+00 1.422659665471101231e+00
2.680000000000000000e+02 1.410253017339541115e+00 1.421804826845234793e+00
2.690000000000000000e+02 1.406371164499206294e+00 1.420760294055082973e+00
2.700000000000000000e+02 1.405177216040185417e+00 1.419517406338534737e+00
2.710000000000000000e+02 1.378824457882876775e+00 1.399148367917526725e+00
2.720000000000000000e+02 1.377282502711820289e+00 1.397584359635273943e+00
2.730000000000000000e+02 1.371360894885035320e+00 1.391682652886425453e+00
2.740000000000000000e+02 1.370358503715171095e+00 1.390684865085042077e+00
2.750000000000000000e+02 1.363877735976122940e+00 1.375694745546044206e+00
2.760000000000000000e+02 1.362862343661209064e+00 1.374685112014469635e+00
2.770000000000000000e+02 1.360137264838567450e+00 1.371992378219720754e+00
2.780000000000000000e+02 1.359118064951394755e+00 1.370975237112269873e+00
2.790000000000000000e+02 1.360176544856848357e+00 1.371992655050787047e+00
2.800000000000000000e+02 1.350107495216077425e+00 1.362006031075483570e+00
2.810000000000000000e+02 1.339980161632852163e+00 1.351852060040248160e+00
2.820000000000000000e+02 1.341667142614598962e+00 1.353565252338163827e+00
2.830000000000000000e+02 1.308980939603618499e+00 1.312388164142304525e+00
2.840000000000000000e+02 1.309050087193168732e+00 1.312431189921014818e+00
2.850000000000000000e+02 1.309291909850795799e+00 1.312647134114331315e+00
2.860000000000000000e+02 1.285504340034788084e+00 1.291778933878364732e+00
2.870000000000000000e+02 1.284703638086293287e+00 1.290992062090006831e+00
2.880000000000000000e+02 1.280040075488634965e+00 1.277834642381632690e+00
2.890000000000000000e+02 1.278163584646917039e+00 1.275983866348495699e+00
2.900000000000000000e+02 1.279589101269002605e+00 1.277374026571874044e+00
2.910000000000000000e+02 1.271703432868103167e+00 1.269500732557406364e+00
2.920000000000000000e+02 1.270729317985945128e+00 1.268508130125123756e+00
2.930000000000000000e+02 1.269749941197468424e+00 1.267550647974201139e+00
2.940000000000000000e+02 1.268832336463528554e+00 1.266638600725424890e+00
2.950000000000000000e+02 1.255656929393418997e+00 1.256304616400292451e+00
2.960000000000000000e+02 1.257109136837285979e+00 1.257755254610556594e+00
2.970000000000000000e+02 1.255729695689643322e+00 1.256380867227216314e+00
2.980000000000000000e+02 1.254966981117181302e+00 1.255625431488795130e+00
2.990000000000000000e+02 1.250878103319285506e+00 1.251599766492274002e+00
3.000000000000000000e+02 1.250225013574439048e+00 1.250949345602341278e+00
3.010000000000000000e+02 1.249480895600371566e+00 1.250200299489049094e+00
3.020000000000000000e+02 1.246936257871822384e+00 1.247625371466640987e+00
3.030000000000000000e+02 1.246059144660693230e+00 1.246745609261415311e+00
3.040000000000000000e+02 1.245167861712431989e+00 1.245858157477731876e+00
3.050000000000000000e+02 1.243602409240813778e+00 1.244303535629488699e+00
3.060000000000000000e+02 1.251321772164737167e+00 1.251912948132326786e+00
3.070000000000000000e+02 1.248994777058515249e+00 1.249616053480577360e+00
3.080000000000000000e+02 1.248543680369495812e+00 1.249170893467505872e+00
3.090000000000000000e+02 1.247369206356344851e+00 1.248052549665250366e+00
3.100000000000000000e+02 1.227451960043106416e+00 1.231110272838258357e+00
3.110000000000000000e+02 1.224001085036713343e+00 1.227685208989345522e+00
3.120000000000000000e+02 1.223642427636797203e+00 1.227372532720298892e+00
3.130000000000000000e+02 1.222830197493726789e+00 1.226564093039484549e+00
3.140000000000000000e+02 1.222172893989535103e+00 1.225909341529290986e+00
3.150000000000000000e+02 1.212935917577647071e+00 1.216801208820195157e+00
3.160000000000000000e+02 1.204898784832062475e+00 1.208832766934925029e+00
3.170000000000000000e+02 1.204238195497113084e+00 1.208176200899317543e+00
3.180000000000000000e+02 1.203709915704036515e+00 1.207659854447112435e+00
3.190000000000000000e+02 1.202176005341466958e+00 1.206082445187073748e+00
3.200000000000000000e+02 1.201403527044318409e+00 1.205313540863381050e+00
3.210000000000000000e+02 1.200318800897057114e+00 1.204239552653145084e+00
3.220000000000000000e+02 1.200161271484738279e+00 1.204077383666762424e+00
3.230000000000000000e+02 1.194240664201362323e+00 1.198228824127192116e+00
3.240000000000000000e+02 1.193892728114596791e+00 1.197881331754431455e+00
3.250000000000000000e+02 1.187693149722741870e+00 1.191861475340186383e+00
3.260000000000000000e+02 1.181262359900364656e+00 1.185573905406400286e+00
3.270000000000000000e+02 1.180878682718667028e+00 1.185192547703346033e+00
3.280000000000000000e+02 1.180433727517006481e+00 1.184770621300454962e+00
3.290000000000000000e+02 1.179402694216304504e+00 1.183732885209757058e+00
3.300000000000000000e+02 1.179419297777673403e+00 1.183726785165766904e+00
3.310000000000000000e+02 1.170546331770687010e+00 1.174946156808180486e+00
3.320000000000000000e+02 1.170109449820271541e+00 1.174514268349131196e+00
3.330000000000000000e+02 1.171991709270869819e+00 1.176377341913766861e+00
3.340000000000000000e+02 1.161082135285660843e+00 1.165465268154197709e+00
3.350000000000000000e+02 1.160921818097500724e+00 1.165309634363902003e+00
3.360000000000000000e+02 1.159009654014209634e+00 1.163333745431258448e+00
3.370000000000000000e+02 1.152621733026255590e+00 1.156933907933367589e+00
3.380000000000000000e+02 1.152223538982107831e+00 1.156540116187230183e+00
3.390000000000000000e+02 1.151496164608788675e+00 1.155816879194234481e+00
3.400000000000000000e+02 1.150254063789445169e+00 1.154477518980437267e+00
3.410000000000000000e+02 1.148400145930781768e+00 1.152714250974752108e+00
3.420000000000000000e+02 1.148932216485142543e+00 1.153237588020963766e+00
3.430000000000000000e+02 1.147703937083821124e+00 1.152040263255393659e+00
3.440000000000000000e+02 1.142919491754426531e+00 1.147375469474848142e+00
3.450000000000000000e+02 1.140535650578281990e+00 1.145006869038138531e+00
3.460000000000000000e+02 1.140151294617203881e+00 1.144623726884044901e+00
3.470000000000000000e+02 1.141949032392468366e+00 1.146427405152377288e+00
3.480000000000000000e+02 1.132461356532982411e+00 1.137073569610720813e+00
3.490000000000000000e+02 1.121522343636341290e+00 1.126254028470119239e+00
3.500000000000000000e+02 1.120573015663596461e+00 1.125302087810407414e+00
3.510000000000000000e+02 1.119197084028652034e+00 1.123952097619601576e+00
3.520000000000000000e+02 1.118423259168298323e+00 1.123141401315686183e+00
3.530000000000000000e+02 1.118672098791766878e+00 1.123380876733101275e+00
3.540000000000000000e+02 1.118333399033889952e+00 1.123042320511205894e+00
3.550000000000000000e+02 1.107535726936223375e+00 1.112247988259789322e+00
3.560000000000000000e+02 1.097524211000567185e+00 1.102298863680157615e+00
3.570000000000000000e+02 1.097705101931566007e+00 1.102462928952096410e+00
3.580000000000000000e+02 1.089080756666951366e+00 1.093809374576653726e+00
3.590000000000000000e+02 1.089177920128921784e+00 1.093908078171600406e+00
3.600000000000000000e+02 1.085339806948185659e+00 1.090094254275198127e+00
3.610000000000000000e+02 1.083491464954373429e+00 1.088304418871470336e+00
3.620000000000000000e+02 1.083244460012039001e+00 1.087981372308803651e+00
3.630000000000000000e+02 1.080082470683988882e+00 1.084825306710439419e+00
3.640000000000000000e+02 1.078828227746083890e+00 1.083553492260938222e+00
3.650000000000000000e+02 1.073066230854979874e+00 1.077946950457463027e+00
3.660000000000000000e+02 1.071791058954656428e+00 1.076683996617459949e+00
3.670000000000000000e+02 1.051395423319933409e+00 1.056255148665999455e+00
3.680000000000000000e+02 1.051255090030899231e+00 1.056120761040197031e+00
3.690000000000000000e+02 1.051136078546830888e+00 1.055994815474337267e+00
3.700000000000000000e+02 1.050698547244695913e+00 1.055560043392306246e+00
3.710000000000000000e+02 1.043796875040416516e+00 1.048727274306096469e+00
3.720000000000000000e+02 1.043312933554499944e+00 1.048245467720628543e+00
3.730000000000000000e+02 1.042830981658229073e+00 1.047767968633033453e+00
3.740000000000000000e+02 1.043902910116992766e+00 1.048816204668254759e+00
3.750000000000000000e+02 1.039651705990070729e+00 1.044690413590527278e+00
3.760000000000000000e+02 1.039152211463811204e+00 1.044180727792483276e+00
3.770000000000000000e+02 1.039311128008714169e+00 1.044323262343251901e+00
3.780000000000000000e+02 1.038963451516582648e+00 1.043974852746247572e+00
3.790000000000000000e+02 1.038391540335535046e+00 1.043405880085428006e+00
3.800000000000000000e+02 1.039110475593932881e+00 1.044093358024439810e+00
3.810000000000000000e+02 1.038654509655710934e+00 1.043638541329814151e+00
3.820000000000000000e+02 1.038555279907915185e+00 1.043533591544849592e+00
3.830000000000000000e+02 1.031422646232387219e+00 1.036385765477547682e+00
3.840000000000000000e+02 1.023901571784641806e+00 1.028823114736652444e+00
3.850000000000000000e+02 1.024679980125899670e+00 1.029485379603199746e+00
3.860000000000000000e+02 1.026476970066972250e+00 1.031280030295941286e+00
3.870000000000000000e+02 1.026344446486636919e+00 1.031167091593429008e+00
